大连,2012,大众,大众 速腾 2012款 1.4TSI 自动豪华型,7.60,8.12,1.4T,自动
郑州,2019,丰田,丰田 威驰FS 2019款 1.5L CVT锋驰版,7.60,0.52,1.5L,自动
上海,2016,荣威RX5,荣威RX5 2016款 30T 两驱自动互联网智享版,8.20,7.71,2.0T,自动
中山,2012,起亚K2,起亚K2 2012款 三厢 1.6L AT Premium纪念版,4.58,8.66,1.6L,自动
济南,2018,大众,大众 高尔夫·嘉旅 2018款 230TSI 自动进取型,11.50,2.95,1.4T,自动
赣州,2016,陆风X5,陆风X5 2016款 Plus 1.5T CVT创领版,5.80,4.9,1.5T,自动
运城,2015,大众,大众 速腾 2015款 230TSI 自动豪华型,8.88,5.78,1.4T,自动
呼和,2012,菲亚特,菲亚特 菲翔 2012款 1.4T 自动劲享版,4.70,5.05,1.4T,自动
石家,2017,哈弗H6,哈弗H6 2017款 蓝标 运动版 1.5T 自动两驱尊享型,7.80,4.43,1.5T,自动
青岛,2011,福特,福特 福克斯 2011款 两厢 1.8L 自动时尚型,3.30,16.39,1.8L,自动
德阳,2012,福特,福特 福克斯 2012款 两厢 1.6L 自动舒适型,5.30,6.06,1.6L,自动
南京,2014,本田,本田 飞度 2014款 1.5L LX CVT舒适型,6.28,9.6,1.5L,自动
西安,2014,丰田,丰田 威驰 2014款 1.5L 自动智臻版,5.72,6.74,1.5L,自动
青岛,2015,大众,大众 凌渡 2015款 230TSI DSG风尚版,9.88,5.06,1.4T,自动
石家,2016,日产,日产 蓝鸟 2016款 1.6L CVT炫酷版,8.98,2.98,1.6L,自动
大连,2016,大众,大众 宝来 2016款 1.6L 手动舒适型,6.80,5.3,1.6L,手动
广州,2017,福特,福特 蒙迪欧 2017款 EcoBoost 180 时尚型,11.80,4.06,1.5T,自动
济南,2014,宝马5系,宝马5系 2014款 520Li 典雅型,23.50,14.02,2.0T,自动
成都,2014,日产,日产 骐达 2014款 1.6L CVT智能型,7.30,5.39,1.6L,自动
株洲,2015,大众,大众 途观 2015款 1.8TSI 自动两驱豪华型,12.88,3.74,1.8T,自动
大连,2017,福特,福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,6.40,4.58,1.5L,自动
东莞,2016,起亚K3,起亚K3 2016款 1.6L 自动天窗版,8.30,1.13,1.6L,自动
郑州,2011,大众,大众 途锐 2011款 3.0TSI 标配型(进口),29.90,4.94,3.0T,自动
运城,2012,福特,福特 福克斯 2012款 三厢 1.6L 手动风尚型,4.03,13.61,1.6L,手动
廊坊,2011,起亚,起亚 智跑 2011款 2.0L 自动四驱版GLS,6.38,8.51,2.0L,自动
吉林,2015,大众,大众 捷达 2015款 质惠版 1.6L 手动时尚型,5.45,2.27,1.6L,手动
洛阳,2016,大众CC,大众CC 2016款 2.0TSI 豪华型,16.50,4.34,2.0T,自动
济南,2016,奔驰GLA级,奔驰GLA级 2016款 GLA 200 动感型,16.68,7.96,1.6T,自动
广州,2014,丰田,丰田 YARiS L 致炫 2014款 1.5G 自动炫动版,5.18,8.15,1.5L,自动
长沙,2016,大众,大众 宝来 2016款 1.6L 自动时尚型,7.48,5.48,1.6L,自动
大连,2015,三菱,三菱 帕杰罗 2015款 3.0L 自动精英版 国V(进口),23.80,6.84,3.0L,自动
大连,2011,起亚K5,起亚K5 2011款 2.0L 自动DLX,7.16,9.33,2.0L,自动
郑州,2018,大众,大众 宝来 2018款 1.5L 自动时尚型,7.98,3.26,1.5L,自动
佛山,2012,日产,日产 轩逸 2012款 经典 1.6XE 手动舒适版,5.60,6.87,1.6L,手动
哈尔,2010,雪铁龙C5,雪铁龙C5 2010款 2.3L 自动尊雅型,4.20,15.3,2.3L,自动
天津,2015,起亚KX3,起亚KX3 2015款 1.6L 自动两驱DLX,7.60,6.15,1.6L,自动
北京,2013,大众,大众 途观 2013款 1.8TSI 自动四驱舒适版,11.00,6.18,1.8T,自动
金华,2019,日产,日产 蓝鸟 2019款 1.6L CVT智联智酷版 国VI,9.48,1.69,1.6L,自动
天津,2017,丰田,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,10.60,10,1.8L,自动
东莞,2018,斯柯达,斯柯达 昕动 2018款 1.6L 自动运动版,6.58,1.61,1.6L,自动
合肥,2016,别克,别克 威朗 2016款 两厢 15S 自动领先型,7.38,4.32,1.5L,自动
聊城,2019,日产,日产 蓝鸟 2019款 1.6L CVT炫酷版 国V,9.70,0.04,1.6L,自动
南宁,2018,大众,大众 凌渡 2018款 230TSI DSG风尚版,10.60,3.54,1.4T,自动
潍坊,2016,别克,别克 英朗 2016款 15N 自动精英型,6.60,5.38,1.5L,自动
唐山,2017,丰田,丰田 YARiS L 致享 2017款 1.5E CVT魅动版,7.40,1.39,1.5L,自动
南京,2016,马自达,马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,7.96,8.43,1.5L,自动
无锡,2016,大众,大众 宝来 2016款 1.6L 自动时尚型,7.80,6.86,1.6L,自动
苏州,2013,大众CC,大众CC 2013款 1.8TSI 豪华型,14.10,6.25,1.8T,自动
哈尔,2018,丰田,丰田 卡罗拉 2018款 1.2T S-CVT GL-i智辉版,10.44,4.68,1.2T,自动
金华,2014,马自达,马自达 昂克赛拉 2014款 三厢 1.5L 自动舒适型,7.40,9.67,1.5L,自动
青岛,2017,福特,福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,6.90,1.89,1.5L,自动
呼和,2015,大众,大众 捷达 2015款 1.6L 手动舒适型,4.29,8.91,1.6L,手动
郑州,2014,现代,现代 瑞奕 2014款 1.4L 自动GLX,4.80,5.66,1.4L,自动
济南,2017,福特,福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,7.00,3.07,1.5L,自动
济南,2018,本田,本田 飞度 2018款 1.5L CVT舒适天窗版,8.60,0.82,1.5L,自动
潍坊,2016,福特,福特 野马 2016款 2.3T 性能版(进口),23.70,3.31,2.3T,自动
潍坊,2011,大众,大众 高尔夫 2011款 1.4TSI 手动舒适型,5.65,5.95,1.4T,手动
合肥,2012,斯柯达,斯柯达 明锐 2012款 1.6L 自动逸杰版,4.60,14.24,1.6L,自动
上海,2014,大众,大众 途锐 2014款 3.0TSI 新锐版(进口),27.98,8.89,3.0T,自动
郑州,2016,雪铁龙,雪铁龙 C4世嘉 2016款 1.6L 自动舒适型,6.38,5.13,1.6L,自动
运城,2016,大众,大众 桑塔纳 2016款 1.4L 手动风尚版,4.87,4.72,1.4L,手动
包头,2013,起亚K3,起亚K3 2013款 1.6L 自动GLS,5.52,7.29,1.6L,自动
杭州,2016,丰田,丰田 雷凌 2016款 双擎 1.8H GS CVT精英天窗版,9.88,1.71,1.8L,自动
合肥,2016,雪佛兰,雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,11.30,2.51,1.5T,自动
石家,2015,本田,本田 锋范 2015款 1.5L CVT舒适版,6.67,4.11,1.5L,自动
郑州,2013,大众POLO,大众POLO 2013款 1.4L 手动风尚版,3.59,6.67,1.4L,手动
合肥,2017,现代,现代 名图 2017款 1.8L 自动智能型GLS 国V,9.60,3.71,1.8L,自动
郑州,2018,东风风行,东风风行 菱智 2018款 M5L 1.6L 7座舒适型,5.50,3.62,1.6L,手动
深圳,2018,中华V6,中华V6 2018款 1.5T 手动豪华型,5.73,3,1.5T,手动
深圳,2019,上汽大通G50,上汽大通G50 2019款 1.5T 自动豪华版 国V,9.03,1.51,1.5T,自动
深圳,2015,比亚迪,比亚迪 秦 2015款 1.5T 双冠旗舰Plus版,5.00,5.36,深圳,1.5T
深圳,2012,本田,本田 歌诗图 2012款 2.4L 豪华版,9.38,15.49,深圳,2.4L
深圳,2015,传祺GS4,传祺GS4 2015款 200T G-DCT尊贵版,7.08,5.04,1.3T,自动
深圳,2015,大众,大众 朗逸 2015款 1.6L 自动舒适版,7.63,4.86,1.6L,自动
深圳,2017,奥迪Q3,奥迪Q3 2017款 30 TFSI 时尚型,16.50,5,1.4T,自动
深圳,2015,大众,大众 朗逸 2015款 1.6L 自动风尚版,6.76,4.71,1.6L,自动
深圳,2012,起亚K5,起亚K5 2012款 2.0L 自动GLS,6.00,5.73,2.0L,自动
深圳,2017,凯迪拉克ATS-L,凯迪拉克ATS-L 2017款 28T 时尚型,15.50,4.9,深圳,2.0T
深圳,2018,马自达CX-4,马自达CX-4 2018款 2.0L 自动两驱蓝天探索版 国V,14.00,6.61,2.0L,自动
深圳,2015,比亚迪,比亚迪 唐新能源 2015款 2.0T 四驱旗舰型,8.50,7.91,深圳,2.0T
深圳,2017,别克,别克 英朗 2017款 15N 自动精英型,7.00,0.55,衡阳,1.5L
深圳,2014,本田,本田 飞度 2014款 1.5L LX CVT舒适型,6.20,6.97,1.5L,自动
深圳,2015,比亚迪,比亚迪 唐新能源 2015款 2.0T 四驱旗舰型,7.88,3.09,深圳,2.0T
深圳,2018,大众,大众 迈腾 2018款 330TSI DSG 豪华型,15.87,3.36,1.8T,自动
深圳,2012,大众,大众 途观 2012款 1.8TSI 自动两驱耀智版,8.90,3.65,深圳,1.8T
深圳,2010,标致408,标致408 2010款 1.6L 手动舒适版,2.50,14.02,深圳,1.6L
深圳,2017,丰田,丰田 雷凌 2017款 改款 185T CVT精英版 国VI,12.00,2.68,九江,1.2T
深圳,2016,本田,本田 杰德 2016款 1.8L 自动舒适精英版 5座,9.50,6.74,1.8L,自动
深圳,2017,东风风行,东风风行 风行S500 2017款 1.5L 手动豪华型,4.35,1.28,1.5L,手动
深圳,2013,日产,日产 天籁 2013款 2.0L XL舒适版,10.00,10.86,2.0L,自动
深圳,3008,标致3008,标致3008 2013款 1.6THP 自动至尚版,7.03,4.79,1.6T,自动
深圳,2016,日产,日产 轩逸 2016款 1.6XV CVT智享版,8.50,4.19,1.6L,自动
深圳,2019,吉利,吉利 嘉际新能源 2019款 1.5TD PHEV 尊享型,11.00,1.34,1.5T,自动
深圳,2015,大众,大众 宝来 2015款 质惠版 1.6L 手动时尚型,4.84,6.12,1.6L,手动
深圳,2014,丰田,丰田 卡罗拉 2014款 1.6L CVT GL-i,7.66,4.12,1.6L,自动
深圳,2016,别克,别克 昂科威 2016款 28T 四驱精英型,12.91,6.22,2.0T,自动
深圳,2014,凯迪拉克XTS,凯迪拉克XTS 2014款 28T 舒适型,12.00,15.3,阳江,2.0T
深圳,2013,奥迪Q5,奥迪Q5 2013款 40 TFSI 技术型,17.28,9.32,2.0T,自动
深圳,2014,现代,现代 名图 2014款 1.8L 自动尊贵型DLX,8.33,2.93,深圳,1.8L
深圳,2012,大众,大众 高尔夫 2012款 1.6 自动舒适型,5.55,7.1,1.6L,自动
深圳,2014,雪佛兰,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,6.81,5.13,2.0L,自动
深圳,2015,大众,大众 凌渡 2015款 230TSI DSG风尚版,8.30,12.97,1.4T,自动
深圳,2018,福特,福特 锐界 2018款 EcoBoost 245 两驱豪锐型 7座 国VI,24.00,0.52,2.0T,自动
深圳,2013,丰田,丰田 凯美瑞 2013款 200G 经典豪华版,10.52,8.2,2.0L,自动
深圳,2013,福特,福特 嘉年华 2013款 三厢 1.5L 手动风尚型,3.98,3.41,合肥,1.5L
深圳,2015,大众,大众 捷达 2015款 质惠版 1.6L 自动舒适型,5.85,3.43,1.6L,自动
深圳,未知年份,比亚迪,比亚迪 速锐  1.5L 手动尊贵型,2.63,7.25,1.5L,手动
深圳,2019,哈弗F7,哈弗F7 2019款 1.5T 两驱i潮 国V,9.60,1.14,1.5T,自动
惠州,2015,日产,日产 阳光 2015款 1.5XE CVT舒适版,5.50,3.43,1.5L,自动
昆明,2015,海马M8,海马M8 2015款 2.0L 手动时尚型,4.38,11.26,2.0L,手动
德阳,2015,起亚K2,起亚K2 2015款 三厢 1.4L MT GLS,3.90,6.15,1.4L,手动
佛山,2017,福特,福特 福睿斯 2017款 1.5L 自动舒适型,5.98,9.02,1.5L,自动
郑州,2016,本田,本田 思域 2016款 220TURBO CVT尊贵版,11.90,2.94,1.5T,自动
昆明,2012,大众,大众 宝来 2012款 1.6L 手动时尚型,3.60,10,1.6L,手动
鞍山,2016,本田,本田 飞度 2016款 1.5L LX 手动舒适型,6.50,2.64,1.5L,手动
郑州,2017,现代,现代 名图 2017款 1.8L 自动智能型GLS 国V,8.80,4.05,1.8L,自动
杭州,2011,日产,日产 骐达 2011款 1.6L CVT智能型,5.38,7.31,1.6L,自动
济南,2013,大众CC,大众CC 2013款 2.0TSI 豪华型,12.68,11.73,2.0T,自动
太原,2019,大众,大众 途观L 2019款 280TSI 自动两驱全景舒适版 国V,17.80,1.04,1.4T,自动
呼和,2016,现代,现代 悦纳 2016款 1.4L 自动炫酷版GLS,6.19,3.96,1.4L,自动
长沙,2017,大众,大众 宝来 2017款 1.6L 自动舒适型,7.95,2.77,1.6L,自动
北京,2015,奔驰B级,奔驰B级 2015款 B 200 时尚型(进口),14.63,5.71,1.6T,自动
金华,2015,现代,现代 朗动 2015款 1.6L 自动尊贵型,7.38,8.82,1.6L,自动
西安,2014,别克GL8,别克GL8 2014款 3.0L XT豪华商务旗舰版,18.30,9.12,3.0L,自动
中山,2017,丰田,丰田 卡罗拉 2017款 改款 1.6L S-CVT GL,9.00,5.63,1.6L,自动
常州,2015,现代,现代 朗动 2015款 1.6L 自动领先型,6.40,5.58,1.6L,自动
济南,2019,奔腾X40,奔腾X40 2019款 1.6L 自动豪华型 国V,5.63,1.66,1.6L,自动
深圳,2013,本田,本田 凌派 2013款 1.8L 自动豪华版,7.60,10.21,1.8L,自动
天津,2018,丰田,丰田 雷凌 2018款 双擎 1.8H GS-V CVT尊贵版 国V,10.68,11.37,1.8L,自动
呼和,2015,福特,福特 福克斯 2015款 两厢 1.6L 自动风尚型,6.59,3.63,1.6L,自动
哈尔,2018,本田,本田 飞度 2018款 1.5L CVT潮跑版,8.00,3.35,1.5L,自动
厦门,2011,纳智捷,纳智捷 大7 SUV 2011款 2.2T 四驱智尊型,3.98,7.59,2.2T,自动
南宁,2012,马自达3星骋,马自达3星骋 2012款 两厢 1.6L 自动精英型,5.23,8.63,1.6L,自动
包头,2012,斯柯达,斯柯达 明锐 2012款 1.6L 自动逸俊版,4.56,11.1,1.6L,自动
南宁,2016,长安CS35,长安CS35 2016款 1.6L 自动豪华型 国IV,5.80,7.98,1.6L,自动
南宁,2015,起亚K2,起亚K2 2015款 三厢 1.4L AT GLS,5.24,1.6,1.4L,自动
青岛,2015,奥迪Q3,奥迪Q3 2015款 35 TFSI 百万纪念智领型,15.98,3.8,2.0T,自动
东莞,2014,宝马5系GT,宝马5系GT 2014款 528i 领先型(进口),32.50,6.83,2.0T,自动
太原,2016,吉利,吉利 帝豪 2016款 三厢 1.5L CVT向上版,5.30,6.9,1.5L,自动
天津,2013,日产,日产 天籁 2013款 2.0L XL舒适版,10.50,7.61,2.0L,自动
南京,2017,凯迪拉克ATS-L,凯迪拉克ATS-L 2017款 28T 技术型,19.80,2.28,2.0T,自动
哈尔,2015,日产,日产 骊威 2015款 1.6XE 手动舒适版,6.10,3.65,1.6L,手动
呼和,2013,大众,大众 桑塔纳 2013款 1.6L 手动风尚版,3.90,5.33,1.6L,手动
西安,2016,江淮,江淮 瑞风S3 2016款 1.5L 手动豪华智能型,4.40,3.83,1.5L,手动
潍坊,2015,大众,大众 捷达 2015款 1.6L 手动时尚型,4.70,3.66,1.6L,手动
东莞,2016,雪铁龙,雪铁龙 世嘉 2016款 经典 三厢 1.6L 自动品尚型,5.19,5.43,1.6L,自动
合肥,2016,现代,现代 领动 2016款 1.4T 双离合炫动·活力型,7.60,4.89,1.4T,自动
太原,2015,日产,日产 阳光 2015款 1.5XE 手动大师版,4.50,4.85,1.5L,手动
郑州,2013,别克,别克 凯越 2013款 1.5L 手动经典型,3.00,9.46,1.5L,手动
太原,2015,本田XR-V,本田XR-V 2015款 1.5L LXi 手动经典版,7.28,4.58,1.5L,手动
石家,2016,日产,日产 蓝鸟 2016款 1.6L CVT智酷版,8.30,3.96,1.6L,自动
长沙,2015,本田,本田 缤智 2015款 1.8L CVT两驱精英型,8.80,8.87,1.8L,自动
佛山,2015,哈弗H6,哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱精英型,6.98,9.24,2.0T,自动
上海,2017,雪佛兰,雪佛兰 迈锐宝 2017款 1.5T 自动豪华版,9.88,1.86,1.5T,自动
成都,2015,标致408,标致408 2015款 1.2T 自动豪华版,7.50,3.26,1.2T,自动
北京,2013,奥迪A8L,奥迪A8L 2013款 A8L 45 TFSI quattro舒适型(进口),29.30,13.02,3.0T,自动
德州,2015,别克,别克 君威 2015款 1.6T 精英技术型,8.30,5.29,1.6T,自动
包头,2013,福特,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,8.80,6.21,1.5T,自动
杭州,2015,大众,大众 速腾 2015款 280TSI 自动旗舰型,10.48,6.64,1.4T,自动
青岛,2012,标致308,标致308 2012款 1.6L 自动风尚型,4.50,6.51,1.6L,自动
西安,2018,本田,本田 飞度 2018款 1.5L CVT舒适天窗版,7.98,1.11,1.5L,自动
郑州,2013,大众,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,6.57,9.94,1.6L,自动
南京,2015,大众,大众 高尔夫 2015款 1.6L 自动舒适型,7.98,3.89,1.6L,自动
上海,2018,沃尔沃XC90,沃尔沃XC90 2018款 T5 智逸版 7座(进口),42.20,2.43,2.0T,自动
洛阳,2011,起亚K2,起亚K2 2011款 三厢 1.4L AT GLS,3.20,11.84,1.4L,自动
合肥,2013,大众,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,5.80,4.97,1.6L,自动
许昌,2015,别克,别克 君威 2015款 1.6T 领先技术型,9.60,6.2,1.6T,自动
潍坊,2019,大众,大众 高尔夫 2019款 200TSI DSG舒适进取版 国VI,11.70,0.61,1.2T,自动
重庆,2015,荣威350,荣威350 2015款 1.5L 自动豪华天窗版,4.68,4.7,1.5L,自动
合肥,2018,大众,大众 凌渡 2018款 230TSI DSG风尚版,10.90,2.58,1.4T,自动
成都,2019,雪佛兰,雪佛兰 科沃兹 2019款 320 自动欣享天窗版,6.05,2.07,1.5L,自动
大连,2014,日产,日产 阳光 2014款 1.5XV CVT尊贵版,4.70,7.19,1.5L,自动
天津,2018,哈弗H7,哈弗H7 2018款 蓝标H7 2.0T 自动悦享型,10.80,0.59,2.0T,自动
长沙,2012,雪佛兰,雪佛兰 迈锐宝 2012款 2.4L 自动豪华版,6.58,5.75,2.4L,自动
呼和,2019,大众,大众 捷达 2019款 梦想版 1.4L 手动时尚型,5.48,0.74,1.4L,手动
广州,2015,本田,本田 缤智 2015款 1.8L CVT两驱精英型,9.49,6.28,1.8L,自动
南宁,2014,本田,本田 飞度 2014款 1.5L LX CVT舒适型,6.80,3.7,1.5L,自动
郑州,2014,东风风行,东风风行 景逸S50 2014款 1.6L CVT尊享型,3.10,9.58,1.6L,自动
北京,2013,福特,福特 翼虎 2013款 2.0L GTDi 四驱运动型,10.50,9.99,2.0T,自动
青岛,2013,丰田,丰田 RAV4 2013款 2.5L 自动四驱精英版,11.30,8.7,2.5L,自动
无锡,2015,丰田,丰田 汉兰达 2015款 2.0T 两驱豪华版 7座,25.80,3.29,2.0T,自动
长沙,2011,大众POLO,大众POLO 2011款 1.4L 自动致尚版,4.08,11.89,1.4L,自动
哈尔,2016,日产,日产 逍客 2016款 2.0L CVT精英版,12.80,2.79,2.0L,自动
济南,2014,别克GL8,别克GL8 2014款 2.4L 经典版,10.90,5.86,2.4L,自动
无锡,2017,丰田,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,11.98,3.69,1.8L,自动
昆明,2016,比亚迪,比亚迪 宋 2016款 盖世版 1.5TI 手动精英型,4.99,1.7,1.5T,手动
福州,2015,奔驰C级,奔驰C级 2015款 C 200 L,21.80,11.99,2.0T,自动
石家,2011,日产,日产 骐达 2011款 1.6L CVT舒适型,5.45,8.66,1.6L,自动
廊坊,2017,宝骏730,宝骏730 2017款 1.8L iAMT尊享型 7座,7.73,4.31,1.8L,自动
潍坊,2013,现代ix35,现代ix35 2013款 2.0L 自动两驱舒适型GL 国IV,7.41,9.14,2.0L,自动
呼和,2013,三菱,三菱 欧蓝德 2013款 2.4L 四驱豪华导航版 5座(进口),11.50,9.9,2.4L,自动
合肥,2016,铃木,铃木 雨燕 2016款 1.5L 自动时尚型酷玩版,6.30,2.83,1.5L,自动
惠州,2014,现代,现代 瑞纳 2014款 1.4L 自动智能型GLS,5.10,8.36,1.4L,自动
深圳,2010,宝马3系,宝马3系 2010款 320i豪华型(进口),11.90,8.8,2.0L,自动
广州,2012,日产,日产 轩逸 2012款 经典 1.6XE 自动舒适版,6.08,6.32,1.6L,自动
苏州,2015,起亚K5,起亚K5 2015款 2.0L 自动LUX,8.78,5.23,2.0L,自动
廊坊,2013,别克,别克 君越 2013款 2.4L SIDI领先舒适型,11.45,5.18,2.4L,自动
重庆,2017,宝骏730,宝骏730 2017款 1.8L iAMT尊享型 7座,7.00,1.12,1.8L,自动
武汉,2013,宝马1系,宝马1系 2013款 改款 118i 领先型(进口),11.30,5.74,1.6T,自动
广州,2015,本田,本田 锋范 2015款 1.5L CVT舒适版,6.80,4.82,1.5L,自动
潍坊,2011,沃尔沃S80L,沃尔沃S80L 2011款 2.0T 智尚版,8.30,13.17,2.0T,自动
大连,2015,福特,福特 福睿斯 2015款 1.5L 手动舒适型,5.50,5.7,1.5L,手动
武汉,未知年份,款,款 2.0T 超豪型,11.80,5.33,2.0T,自动
德阳,2015,起亚K2,起亚K2 2015款 三厢 1.4L MT GLS,3.70,5.49,1.4L,手动
长沙,2016,大众,大众 宝来 2016款 1.6L 自动时尚型,7.38,7.58,1.6L,自动
济南,2013,福特,福特 嘉年华 2013款 两厢 1.5L 自动时尚型,5.18,2.9,1.5L,自动
潍坊,2012,标致508,标致508 2012款 2.0L 自动智享版,6.70,5.82,2.0L,自动
深圳,2016,奥迪A4L,奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,18.38,6.11,2.0T,自动
包头,2014,大众,大众 宝来 2014款 1.6L 自动舒适型,5.95,6.82,1.6L,自动
大连,2016,日产,日产 轩逸 2016款 1.6XL CVT豪华版,8.50,3.11,1.6L,自动
哈尔,2017,大众,大众 捷达 2017款 1.4L 手动时尚型,5.40,3.08,1.4L,手动
天津,2019,福特,福特 福克斯 2019款 三厢 EcoBoost 180 自动ST Line,11.75,1.34,1.5T,自动
合肥,2016,别克,别克 英朗 2016款 15N 自动精英型,6.10,3.77,1.5L,自动
西安,2018,比亚迪F3,比亚迪F3 2018款 1.5L 手动经典型,3.15,0.64,1.5L,手动
南宁,2015,启辰T70X,启辰T70X 2015款 2.0L CVT睿趣运动版,6.50,5.69,2.0L,自动
昆明,2015,海马S5,海马S5 2015款 1.5T 手动智能豪华型运动版,4.86,3.11,1.5T,手动
武汉,2013,现代,现代 全新胜达 2013款 2.4L 自动四驱智能型,8.66,13.48,2.4L,自动
合肥,2013,福特,福特 翼虎 2013款 2.0L GTDi 四驱尊贵型,6.70,7.84,2.0T,自动
青岛,2012,大众,大众 速腾 2012款 1.4TSI 手动时尚型,4.80,6.69,1.4T,手动
武汉,2017,福特,福特 福睿斯 2017款 改款 1.5L 自动舒适型,6.30,2.72,1.5L,自动
沈阳,2017,丰田,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT领先版,11.80,1.82,1.8L,自动
包头,2011,起亚,起亚 狮跑 2011款 2.0L 手动两驱版GL,3.48,11.87,2.0L,手动
沈阳,2013,大众,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,7.52,7.38,1.6L,自动
无锡,2017,本田,本田 杰德 2017款 1.8L 自动舒适版 5座,11.72,2.51,1.8L,自动
金华,2014,大众POLO,大众POLO 2014款 1.6L 自动豪华版,6.20,7.2,1.6L,自动
上海,2017,丰田,丰田 雷凌 2017款 改款 185T CVT精英版 国V,9.78,0.93,1.2T,自动
南京,2016,马自达,马自达 昂克赛拉 2016款 三厢 1.5L 手动豪华型,6.88,4.14,1.5L,手动
株洲,2016,大众POLO,大众POLO 2016款 1.4L 自动风尚型,5.90,4.45,1.4L,自动
西安,2015,大众,大众 朗逸 2015款 1.6L 手动风尚版,6.80,3.46,1.6L,手动
郑州,2016,日产,日产 逍客 2016款 2.0L CVT精英版,10.80,2.74,2.0L,自动
郑州,2013,福特,福特 福克斯 2013款 两厢经典 1.8L 手动基本型,3.60,9.68,1.8L,手动
昆明,2013,福特,福特 嘉年华 2013款 两厢 1.5L 自动时尚型,4.36,5.3,1.5L,自动
重庆,2017,福特,福特 福克斯 2017款 两厢 1.6L 自动风尚型智行版,7.40,3.44,1.6L,自动
青岛,2013,福特,福特 翼搏 2013款 1.5L 自动尊贵型,5.10,6.65,1.5L,自动
洛阳,2018,五菱宏光S3,五菱宏光S3 2018款 1.5L 手动豪华型 国V,5.60,2.48,1.5L,手动
青岛,2015,奔驰C级,奔驰C级 2015款 C 180 L 运动型,19.98,4.53,1.6T,自动
南京,2015,别克,别克 君威 2015款 1.6T 领先技术型,8.98,3.4,1.6T,自动
广州,2013,福特,福特 蒙迪欧 2013款 2.0L GTDi200时尚型,12.20,6.55,2.0T,自动
运城,2016,雪佛兰,雪佛兰 科沃兹 2016款 1.5L 自动欣享版,5.28,3.4,1.5L,自动
许昌,2019,雪佛兰,雪佛兰 科沃兹 2019款 320 自动欣悦版,6.99,0.17,1.5L,自动
新乡,2012,日产,日产 轩逸 2012款 经典 1.6XE 手动舒适版,4.45,11.57,1.6L,手动
呼和,2013,福特,福特 蒙迪欧 2013款 2.0L GTDi240豪华运动型,9.50,10.75,2.0T,自动
重庆,2015,哈弗H6,哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,6.68,7.62,1.5T,自动
南宁,2018,路虎,路虎 揽胜极光 2018款 240PS SE 智耀版,24.98,1.31,2.0T,自动
苏州,2018,丰田,丰田 卡罗拉 2018款 1.2T S-CVT GL-i智辉版,10.30,1.27,1.2T,自动
杭州,2016,本田,本田 飞度 2016款 1.5L LXS CVT舒适天窗版,7.18,1.81,1.5L,自动
吉林,2016,铃木,铃木 维特拉 2016款 1.4T 自动两驱精英型,8.88,4.32,1.4T,自动
广州,2012,宝马3系,宝马3系 2012款 320i 时尚型,9.80,9.77,2.0L,自动
成都,2017,起亚KX,起亚KX CROSS 2017款 1.4L AT GLS,6.93,1.35,1.4L,自动
合肥,2012,福特,福特 福克斯 2012款 三厢 1.6L 自动风尚型,4.50,7.6,1.6L,自动
盐城,2017,大众,大众 朗逸 2017款 1.6L 自动舒适版,8.00,4.94,1.6L,自动
大连,2017,丰田,丰田 威驰FS 2017款 1.5L CVT锋驰版,6.90,3.43,1.5L,自动
合肥,2016,日产,日产 蓝鸟 2016款 1.6L CVT炫酷版,7.58,5.16,1.6L,自动
大连,2013,大众,大众 迈腾 2013款 1.8TSI 豪华型,12.00,8.89,1.8T,自动
武汉,2017,本田,本田 缤智 2017款 1.5L CVT两驱舒适型,10.12,4.55,1.5L,自动
合肥,2016,江淮,江淮 瑞风S3 2016款 1.5L 手动豪华智能型,3.39,3.09,1.5L,手动
郑州,2018,大众POLO,大众POLO 2018款 1.5L 自动安驾型,6.80,2.38,1.5L,自动
运城,2013,大众,大众 桑塔纳 2013款 1.4L 手动舒适版,4.10,7.97,1.4L,手动
石家,2015,长安,长安 奔奔 2015款 1.4L IMT尊贵型 国V,3.78,1.19,1.4L,自动
吉林,2016,大众,大众 桑塔纳 2016款 1.4L 手动风尚版,5.15,4.06,1.4L,手动
长沙,2015,荣威350,荣威350 2015款 1.5L 自动尊享版,4.08,6.34,1.5L,自动
石家,2016,大众,大众 高尔夫 2016款 1.6L 自动舒适型,9.20,2.33,1.6L,自动
